wallet,amount
9Szp5yMWdt4XG3gLS9dMYWcp94FA9vHF6nAuo2pXKmuA,2670.700511667
sfibG1FCBxEjKGnfyMXtg6Pvi1xaWa7vb289NCSic8P,2647.617408744
3akZG14Q4Tye3YYk4FrpDNfi49dYZrGq9AG9vUT3zuKS,2622.854794626
Cg7qPW7QsHwYGJuFdiLsDTNNh6RLJjAbNUXijN1wbSN3,2567.421312701
9SCVtxuzHuDRyxi1QXvweZPkbZ4MeRwzHHMS9vf77emF,2557.155939343
Cw7btZCFgk47pjq4bpdvZuS6euuJGhrk664K4FeRm8St,2552.128937293
BupRXPehPV1EgbDrEPGw9RYGS9DCw6MXRoSKgp3H4kf4,2498.13358968
8Aqi8BchYp9GQgVUHgod5PArXGbJB7z3zzEc7YVGa7Jz,2496.538831938
4raYg43HgwXZQZSMudEssPYGkdagDj3DZqVCdYtDmu6g,2479.968020986
DRRPmfceT3EQeCw7ezLFZYkb5GPaD9yELZLA3tsj2hEF,2476.040516099
GaqcNP5feou6uRWob4gFEaecRnP8GLR6DvfSkP7EqCog,2473.835721162
5oGuPJ8qVstEVAnWm1on5uE4pxrDARKJnY7keTSgU6HS,2450.880614511
GSFGbBJm4cZJq1zTTWyfKESUjZquQPCUwRwz2nr8nC4x,2449.314597077
7GneQH3UiU9DYRW9Ede8rEfwRkHzyApni3CLPiNqGmy,2428.292836083
9sxkzW6rv9xMqeEzp4nxDQRp411BUpkUALSNb4dSahT5,2419.096056924
4RAfkYZhYpoLTGmPKkjPcY8rssLs6ZV7Zx8U6z6Mpw5i,2418.117546032
3g9fGXSK8FDwFzwTy6pbbatWpoCJoDGy7TB2EbXa4Yxz,2401.760733289
B7b88cjY6hbZv4jySde9rTxMB8WjWicJe7opTziqxkk9,2370.842535176
3mFYPAysDfgcfGkqyJY7iP2akqQwjEG36Ar7Q4nXThDu,2368.79347813
AW4qLRxyEmhrPw4n2ZPhehbFHdxMvfogZi7ztHR7PQMq,2360.477592218
APCMwsJN4YEhCedWVA6iUcAMwp1VP2XVnvg5UjejsowZ,2357.49392178
CcGkeo2dHkS3po2WtUea6DvhH4mmrrCFwZ3ECMwGXBmb,2357.423086733
ET3uECSSVrbzVPj2YBcZTNZosB6t1Te1ZErTwSSpdQw6,2356.973569711
4uaSQkrT11Q7C9GVxyqRgVJzxXq2xhspASaYd7fSaKRq,2333.865344615
2k4q5gK674SZGaQUDwXgnmjRyu8ft8SNaYJQDDDwQmiM,2318.111019533
79s9M1HYNDE2wTnXYnqcB158ipgZHHTHox9WdtGHSAKv,2313.012818133
3gxCvfgq17F5ojh6gfVFESyG8QdTmiovrrqmzM7ryo7w,2292.872228479
7ymejtnn3g2YnL7QpSWsVfsDzqAhsPA73KNKN79JWj38,2292.872228479
59ZxeqAfBzrkekKgNTVZMTwL6bEX3HJL3YDzoxSYq9oS,2292.872228479
DuAsT7rXo5KJtC7EeeMNEbP5aj3ZRhzaBFMDp11pzEnC,2292.872228479
BysmAmy3DUeG816bFiB7ZrDS19PXf2TvVk1tX5YXS5G,2292.872228479
7FySSrChRXDkf8snHnknLNwKHkXppf9KkBMXxTjiseeq,2292.632623331
F525dTjg9FR8BpPp4Q335gzXgoNnWNqPteUGA1c9KdpE,2267.890913428
46RJEemUMi5jZ1HzptNhhYWvEVMBCaZgc6uSsMLSGYyJ,2239.285995383
C3Mq2HVgaak4Q2xtNzeMBJiQ2DXZQ4JgFmNZbaZNVEPG,2199.108319191
CQXM1NHLy3Gm2tXN2N2X8xheGxDaFMnAhcMsE79LbHd1,2182.840228973
GCLhxPfmx2189YqHy8dWVVffm1tvarrvv7moU1ytmQjB,2173.174046642
4Auiwy3sHj2T6Wx649dzQHfVdhiD5y6NKLBK4kVV5Ass,2167.214805305
99yAF2JG88mHnkChW2SRby4K5SUBPwuzpo5LmUdj3jF1,2134.426197391
D7S65iFKkhuY85Kkm9SCagMvA1n4EqDB9F255c5VFYB1,2133.929838997
7DC4vSfzvRkYzhBg9zEgQ3yqpyNDWpDQJjM2vWpP5drW,2125.641058931
HPYvENYF4HhFAUnTNTacjjfecNiBRN64xKU1juP3k5sD,2088.140165988
35kjkCQG6oSAsPSYjjVv36ThoyGzo3uHV3yUzmLBTU83,2078.769484914
6df4Vr4LojXxUt5z2AcYEUshzRPu9M6g2HFCec4JU4b6,2078.732950045
CtH9ie8mDYbdvJL4ir1nzG2xhyNKjf3PcuiMdt3Mu7q5,2024.056852704
EPQ9U3vvRHgrRKi8ZGGyWo5Ni5uvesnVVAAAs892TMzq,1969.074385719
4Hv4KUAFqAu2LrcYQ6jd7PV6NKEwpXTzgkAas4URV6Wo,1965.022918647
AD1Mm3tFiVVV1EpwGDRfYm3tg9KF7ng5X4ASivgQVLqB,1934.961381459
C749qVAZTioQ4Z7Ja7nDiAkgMNy2nHER59LApkhNBezx,1934.764108455
9vzQBJNYuZecTSvxc8eQJqCmDzPR35WuQsiqs3JS28uG,1932.743398349
3UMgJ77Dp737EAxSnq4WRk7qrfUmWQQLThWuYxLqnKKC,1931.459450874
HPTRuwTQKbfmq6apqJKy2pDxhyftheJ4WZeiZdH2ucU5,1929.132058982
BBDzDe9WePRkV7BhUj4nYUrfhajJvw5hy4iXx2FhxKgQ,1925.124829455
2j2AadZmWNvXDmAxwnbC4u4YovnYJM71GHbmSZtnYtqZ,1915.142398859
8kPkcThwjDp324kWjL64XCZ1h7iXt2EsMQ59e2PgUwPE,1898.661909362
gm6KR1LzcpVeKxN9Pe1NDwvtan9dmKaNZ5xxsMokdrP,1896.801162646
AauqPCgKqDbGRCaGWtiR82Pa8tDEXyuoyYJevKReDYn8,1883.766697469
DzvfntmtcsBpv7zGqdZf5XdnsiQ1my3xCc7UqSXPYUAf,1877.39025966
6JKqn99gBh7JibPy4gehsxsrxESAydjMd6HKMpBR3MrA,1871.205740807
HYX2a7WpabSTB5d6VwvmF9oz3upcv8rpNjbrbbeLhkeK,1849.441900965
DKeJiSRRyLbSezyqSCTTdL7y7APWPtpZsywYGvReybrT,1840.068454992
LiDHJXsRPaWNu9XCpk4g79eCLNGgzYhJUUwujCUQS78,1838.577078917
EMFUSPibqdxMSdPiqJvpgznGMYZaUL3X8dyWDRmBePVL,1832.921578558
6W5ytXzxuXaZtb5Ht92JPCnWfhThFE42v2bPw4fYeHca,1820.24188129
Gh6qh8kywtH2woMya4LxVVGKTpi1JffshSeXNhDdYVN7,1817.186902957
14pxVyav5s6q5aiv8ccinuQfdDT7MDfXFLDGEbYRgsgL,1809.4077291
8dWVQa4iPQCS2HWZDCMwpt1isn49KRPY4Nm1sV5qBdJg,1796.75105085
dCaekApye51Eojg7wozUdKY5fgsPzk2jC4EXdPteVg8,1776.540331347
HLnfeyB7bqNmgJLqyhXKSTrP2sr2hiEzyuKW53ZFBGCW,1766.91491882
5azernf9dGYEkGJkMMdSGSzXZu6W78NbvuWAqnMPQTat,1748.162048775
BtvGL8FVSc755QmyBiKPYyxSBg7wFC4AEXkrphM7iqUX,1736.859096739
D4mpT7BPMCg9Z8ChqAnLWdw7x88YW33xrmXQCRSogG2v,1734.758443134
CZQb7MQuXFmQJv3xU6mrdM7Vaef3ahHcXrGTVniF1ruE,1719.654171359
DTaWDGPuFdsvuV4DHZthoed3CHqR332T2uvQ7UAqrfTJ,1713.775717254
6ME9z2ZBLNbuR7yt49kNfhiy8SqmvRM4UXejs322o7mP,1711.689609878
GGee9pdxyhutUYR4gMYFUmCNssZTVL4gZ4JCUnXNZkXx,1697.423402693
5TGDRb21sRuShb93iE17dC6TxQM9kbY1nJ7cGrtpWEGp,1694.363338057
8HTtvXpqmKW3eUi7tifK1BCtjpAWkuK5MqYXiu9V5CyS,1691.923037292
DjgPd4MNKVVerLUiWYQyWwCbWVvwHM2J6n26Tqn3ob2m,1691.824116651
EifEbomKzkvtGr3ZLCgXaNVAbV6WzXPDjqmNgLAgWTj,1668.141275431
9Myr7tkbFf7twQgKzc5QRJsP7xG6zNP6crQ8LPxiLvHf,1666.834856036
Bf8ii4rYhjA1pvJt92SggyaocvMa5KjexE6vfrNm79Mc,1644.868044143
HViFCyKuMkRDCnw1pfets3ZRGvnUmRKmDvzFL84N1Rpv,1637.143865084
9Brd6ABe9vSmx7VzGrQAxvyszw26vsg4z2NMvbXfAfB6,1634.47814183
7jZMLELCkzVJkKbKKq4Y32e979QvxDXYGXBmwcttz8MK,1632.527767079
H4UFpuyGpWWPj1MjfAJ2YHE1nv4RBrEiSqyqSvyMGaSw,1629.743010974
FxeaUpmxni3iKj1mU5dNNZdBejJXfZgpBLP8Y6QfALRM,1599.469813258
H7FytKZiPXofaCWyAgPJH7RojeNLroYQyzWuACX5RfQJ,1593.473973317
BUn3bwJM9bLtxfbSXnzoFSVV1J1udX7AfpXMXKc4CroN,1581.644295618
GgcAWi5WQ1EsmT8Sz6ZZFENcGDo6HGaPW19UK4rq32fL,1578.668511341
Hc4sa9DTTJijDwBzUn5UcSAH151pAy5Tpp3NpRF1nmKi,1576.824526882
BPbneobwXi8LVVTCuBMAyvHGSJonUqyCVjgBkR1Hbucr,1571.571898729
2J5J9jArvcZpnF455bxkzx1hL47oTu9SWr7HTQ26TMbL,1566.094659411
DtTZj73LrrTQGKuxaQaqVKFshkzq2s4nwRJaUj75LhTB,1564.693211922
59EcLTbM3rYjhkiBjsxV3w9hTd68aRNizJxVNN9DxdQP,1563.488243477
21d6t6DQhDwX8pwdLP6ZGPfVo2uhsMeGqTTsmVhG9ufv,1547.9443176
7J3CVepSKvv8x45BK7nVWpb1c6NfsiMu2quwP4ebMY9f,1545.631974844
8LHSn7EjSXYJaKej2LRin4cVKVF9pvBie2k38s9PGahW,1531.571534769
BoCQp1JKLypkXgoU4RhbAP675hEh1Fb21CErPdneACFK,1529.151048225
HndKtxa9AnJ4ugsdDoG39Bu6V5Z3mkxD9WMwP5h9f4oW,1490.366948511
5ozALjsycbQqQcQXDqgp32qia24TxrozS5HuX4NA4Qrn,1489.137058069
2UZmgCkWkHxjvbkmEWKwqkQze97PtqcDJQUUBjeQALU3,1487.528441222
HP1haZDNuSHJupCa7cRyPBSkoGQ6ydSoSwgWNe9nXyS3,1456.053314491
D7jzciijtCYzUCZYzuL6ovRXUjLazMgu7rM3kFz5CQ5w,1449.587989151
DWoqWddMgCCmVEiU5GFf59TwceyM8sQvffLbe8Dr5BVQ,1445.989921521
4Pz65AEQgVndzS3Qpo3eWNdJ15bwJwietK8wkzAnw5VM,1428.850098995
CF9becWjRD4RX2S2BoZAVhQQFkcFCAeHQyJteYgthe51,1416.153192567
HoterGiKgTg7ZuocT6JqqUuEA2wELEjW43DeyBX57pXN,1398.669490774
GvGEHz2N2o8sQjCNLVunRF5HwCiWr5S8Ek7VWgkKhfrY,1394.098967272
CYmGeVdbXmHPFivJ5E9y8JeEGHez8APNnURug1VRQVCj,1385.258070086
F2XiGwBmzjmM3C9apaK8hrD3SfyC3xpeQQGEN6AmGt2r,1372.887522782
8fiNkVvWMAaWRYV44BJjTBHKUm5oRL4VjLQjERXfhcDq,1363.202463078
HnVmK3nntTU74Lf65sDkZ6NyLkn4LfjQp8bDeXXWosGg,1357.967066241
4xrsL4Thqwn8NrkhqKbyyfTFGJszihg3vwMAJeTaWr22,1357.175944686
EvqruRSsJTkUhGazd3Mq87WDCMSbm7sswgF3ihS52MH5,1355.384781373
6teMBXPfUihpEiNrLKNaQoHtkakWTCuMizmRRLr5h4ND,1354.765019462
3baxuQT3c7wZamsfExzMNk1RKQ1P94CM4rbBn6uqXnsF,1344.949716307
4BvoSUt6dyq1fjbaDEiN7YoQaEaUQSPFXZRomySWtt45,1344.878679297
HebubkD46vftWooiQXuo138Vw5M7armrpSpfirH5iFyh,1337.296800058
EWqoWHKTuNzYaFSTJcQ8HDCgCp1NZ3ddw7LiUYxuFm7W,1335.316117881
G22fG7PPUAaUyYtdWdrKMynywiivMRD9p2v2QGN1B4Zq,1313.564063617
CnCiRSaidWHCCBARwYUQU4C1N8wH2mebQ84hKzhVkQmw,1312.190140508
FjKVh9h13NYAbQRGXCnJohjRLkVDNXmr6enUj1VvoDSL,1308.398751461
2HNnnLaJPnf7AvQgZK7e6m96L4yX4Vt61Nt3DyToa1Cc,1303.022021437
5HBH7vqDM5XTaharC3RrieDaW9P4D1rhEHeLYucMXwFx,1295.129515253
Coq1EUh2tfzRCjsnCvE2CHi4t9stTY8zrQeCjGmkvtfD,1291.697003705
9rsYZ8DBkcWsHEpNyZcvFJa699ANb17uhXYLfy6cFhJP,1286.333445527
CazhuxC1gTTyCQsMLBui6gkvXzajhtVFDxpN8nSKBxyy,1282.475315899
3eJrQwrKPPxscUemSr366f2ZkHEB872YFh2meyADFVSu,1282.453642381
8wuAfXEsMUCk8qWBwkSbYAvRTyanss5v2P6MpfEt5oWM,1268.089950954
AZcPngUELQDrDKENRZ4gRgDLHmT7Qxk4YYuPqDZjxGnM,1261.789369618
o9DaUD7qBiHcUeE3VbwzPcfZmQfkKADn5fCtHethup9,1261.079725663
85t61rX1skQCnbMQ9usYsv41WsfYNJhVNjWbYpTkAJJp,1258.167777933
2sos6ScqByPUSQNGwEXTmQw4QQTeju7kfy35PZCMPxsA,1254.824367433
F626UmPLTZwfvzoaQEz54fBvSZ46f9yUJG6TqM9p3vrn,1247.161991236
8fj3ApFZmGSArWyBiLLaboPfSHqNxAk5q3yj4BZvmJ7V,1246.990508681
3WnJ4SKfC9D9PaBVZigJ1mnsABbKdRYdTxLh7y7rDkq7,1236.801805315
77CCjzNWZiFhDq9B3JgEef9oZZJHWUJHanTkXNqNAdbK,1218.257876101
DuwZefjpiBSJGjXEgzF91NRzumcLnKdGfDVBJM9GVgTb,1217.74922331
43L9f7ChWsuEVNZjEQ7R1MSAFLTPKVeRE9nm5TGTToar,1217.415310415
Bn4yAKDydnSW6JgZxZXeTMvGJHb44Kx2akgA4BmVDMoW,1216.860640355
EEWrzmuE7rMemQmqtBQu5B4rn8t1bpnVabYjDJNGcDLj,1215.865952022
HKf5t8rh1DgnFrDPneoTDYEygDExa5C89nVVnAJeo9Hi,1210.706139478
6v53XejFBQhNZTD2qrd5VDwhki93P4p2JfHpuFPxiVyX,1208.620342509
G4d2grK9giqhqvLJBaM9sHWKU8KDUo3Qjwt3yT7PiHQb,1205.057672715
5i9jyKXFgd99k6hwbwX5j3Yq2EHgykfRk49Eg1m4DUDL,1204.305153619
4EsvooF4EtqBz7RoStFapAZ3p5ayQcxwQVdHC8NrAvBY,1203.374485177
C6xr259YHmac5AaduG8Xv8RNF2ynex6pPLUTJXGvCB16,1196.657941521
BEL5N3RK8keZ4ZUYGNYEif7LQ2ctUixeCV9XYEZV1tE1,1191.169844199
CSvQbgn3KXuEnaB47U1puTCcLaUNjqcZCFpnHc6ei2ka,1186.216023828
6YjHxS3b52eT4Anq3JRy19vq4heTWeFycG725zVdfs3a,1185.695930575
BvwfApmNT62i12tGwCWyKbEqUXW5DvJ8jBQEa6dxeY8o,1182.714510699
AkrkM3ztVouA7Li4cRVTTRwhQkrMKFbRZ6PSxcxXxM2z,1178.732557995
DxdpprtmMSiG9pWBfrKyrNT5dM9A2uSg6NykwPrJdFDM,1176.38227614
4t8PdeTuyBe5PK2DrzYbuteWPqi7DKPFQiDuc2jYBQJ2,1174.19264911
AiyA3WtJ9iz3HgvLZtnrPuhPDM1zmQ8xapccnZDQGCqs,1172.663133224
4Y3KDq3WtV5urRKuDCFm6vtqnaoP4xRxXkHq5ThSdK1w,1172.583675112
ABQXSmpcwLuKvTwky7yAsUbn3i6ugwzNaiPg6UxN29ao,1168.006785128
6BYpm23urAKuqmKEE74WR9pdfw6swvAxLWvYgWEKsYcz,1161.47935701
7S8qJf5Kpxo2eCCZX5gQNgpyvV5mQVaw2uv77xrW6EyF,1160.854638276
D7MpB5zTaoZhzqHZu45HhvPyr1ZjMvXrPNx6zahf9qzp,1160.480975905
EunStNyuJEVpWabyQdNDfjwP34H1wpqAVmwwfgYFimWz,1157.744209141
CpUX6zXqv9BZWroi36wLakXHpBYEP9H2LcnZ65dQfDJZ,1154.357299806
5jy7wSYxH5oxHDgUdxvoBkyYCjZD4DtF62Fwx385oddh,1153.947029268
FHzAh1EvrRjwwyViGVuDg6i8SXz1baeDZngkmjHU5ct8,1150.931372847
5d5mE15btzReGUas7U1CdPWHVzbevPUAhqW5f2tMwkjQ,1150.202192895
6CoCZD9UoPeLdKKWv8ycXU3hJrzRBmg3LVzNesf56eY5,1146.436114239
52JnG6LppQRne4esdbViWtvkgfmk8gBvcPy5yguhqrNJ,1146.436114239
Fzy2va11HWV4qk5SCx29xdazVxEwKr19aW2TjHyKdfZa,1146.436114239
FBmhThtNCSEi2FmM5ai833b9oLRhw9dzjZFGNh2KcLGA,1146.436114239
2XDKy8x9X24UafaiSW8ZAhGKxrTRbnBCV71GMmrPe8sy,1146.436114239
6Zo7uaFXeTwvhFdHnoAi4ft9EXmKnpbNn5j6sP3yB6KL,1146.436114239
6DCA9KY9um4fziqSWabX9n46m8asArzwyuiLwof7rvDX,1146.436114239
2tvDLW7xM74knyjfHVyJE3beaDT57ge9cfYNYY3JRRU7,1146.436114239
ALAjQaYvpdqxCbDz9c9YQpUBYkHoWdavaSoevCjLErnt,1146.436114239
9BxDcAhP344F7UCTkBTUBTd16c8xvsqj2ML5RXzHAwX8,1142.754648894
BPq1cQfQeqHxXDn84kf1KZDZtZEz5JRdmFFK6QWxrDCs,1138.56033492
Hf5miRL5e3Q3hGbjkc5sihoqbysYLAMGWY1z86Mk7G6g,1137.839155941
474gvwGQ8creaqiz2myDj4cCJ616NgDAJWgVtPgghNBh,1134.981014964
BpgBYa3HiG5tPNWwiDe2nXP3MNSnYh9wYQbkbWXPiHaB,1132.620012378
GdUFXHHtjbUrJyQnrCWSDsS9kmdybJee9XUQpAb3QgHM,1128.948282216
4gzgXE7EYGoBi7kX8CgcpJEaeoiQztgN4Gznr4xBhHZb,1127.741354754
Hz4jMj77Jdz7uPX7pfBgZvtijwiiS34BbJZJVMPPgi9c,1124.032387278
GN49QxbN4AxEg6FXBN39aJUmUR4yZYgAfzwoR4Ha7shM,1124.016386849
9rowDd47ofHZvZvsACXNq16tPq5drBic5bMEZQBuo2PD,1123.354400144
2i9UnDF6cErKqzMEEXLg9CthXmeVhtiDBN4rzZQhTePE,1122.517337608
8amPsHTddn8yogoqZGYkmWkZvtoQBx3jyL7HERhbTBnK,1119.54438636
FsY4WEDEuLbdg2rXnbDPGVKpXvx4rMAvkuTpnFdDRUmH,1113.283160557
6kWo16ubr4pNA9JktTW5EFda319UdiazUzxYGfPDHr3u,1111.536878188
Ee9vwxcgnW8qr8JHduD4Qr3knnUsSEdUKRN6KesznCsv,1109.223967601
EKPU4uZzdbsVasoYxGhz4WGi2kCUKfLsdzzjL6qmf9qs,1109.007943459
Bq67SwsMkKVYqHxanx6yKeY2LS5dYGyXRnPWw4G75Fc,1107.756102201
7JesvSqFPzcVQ5kugX4knsKjWq4b3EkXKYe2KAKcCgiD,1107.102505694
57TvFMwRL66U12zpPJyLMNJjJ3Pq1tWcDotSnsoQMaXi,1106.219135351
5MMMd1bdmSRdfMkMMvtFmJQseKS6pTrGTBNSJWqKhmDJ,1105.886664726
4YpS248kWnoj1EJC5JBithxwmw7zGnqBVHkiKj9VAqyz,1105.029067166
3o7pXSVEWEEfeSZJ7sPE6eQYQpKzijZesXwUebKH9vbi,1104.735955294
FcpY3NBRdAMKcL4BLFBZZnE2V1Uwj89b2PWtaFUZeiPu,1104.465015686
3r8o5qaUYURmZfDcQdN29b8cx8V36YaBhbiQ8BYoqgKh,1102.2662261
4xAEfXsDZiQ3Yu6772uTmuPmZNphZocv1YwfxNdsPxoA,1101.322909978
Cyc8DZiM9U4emQfdK9rqHXQ8RS4v5dyR6quPzXEi1jwC,1100.264095129
HjV9zs4VUsCARaakLkZ6QqmSBCjk6ZxZt2Vuwcs5g137,1089.118114106
6RJzXWmsHPFr4kbiFgSwABHHHHv4xTVnUsM2irWThNCj,1087.593928416
DEPK2Wo2kq6b5RxihN1ytcQP6Jd74drkzcKWMkdm9E9e,1085.669854502
7WbRUjuDGspGCgNAuYJhYMhZdnggiBRrQJ3ZiKy2Y6gN,1084.317040364
2FV7Ny4vkFuNeb7yQPisrBrFWaKWoa4aM9UNoPkhpc3N,1082.983128161
djBmN6atY7WKEBUD298S7m6sDuAfWcLJApF7owwyo22,1065.993731892
Ha9Tyj14b75JEvfVQx7o173CGFp4v8R3WrN1VBEh3EYC,1065.259204264
92oNqCtVyPd2JEexdeAPp9ZWsXxyzXbYJbfRys9R1whL,1060.009442723
Fk65Eezxfqv7rJHPWM3DKNuQNnovJZifsvpje4KazuTQ,1059.792018621
38xjurbTtjfkrvy4SmJUZneMDeX7LMC2wRPyWSvrSiET,1052.159968293
12mCJSXb4toZgueLoTC815vqFbThyXPCu394XcnsHDrV,1044.617779169
441vU6zjMF395bT3zvxKQpVYXG5hvxGW6PxKUG1gRwgo,1040.782751985
BKxfpKhiNXBAJHN1aiNoU8aQEcv5urjctagaxhaAkh29,1038.183861893
CPxRt8bh1ShyFn8PePWYY3WYfF9Jwjxp5CtXRwaePmWB,1033.633706482
5hotMrXMb9kA2yYwkiKQunXjbUrMy54Jq2JjtnmWVUDm,1032.377185233
8rSqPfXZLfkmP9DpjqikQhXtADmzFhfa83FZ7CAVmvCV,1028.069078448
BzgougQ1KaHBrsRQ3H37Lqo1vSdBPT3exQksMwLFa1sj,1026.559217176
ASXQwvJV8sz2gjR1Z4nLrdwJcTUiJm3uvoPX9J3bBYmH,1025.956864555
Hf5EbEmQmVSDixjM3XPokrADJu99uwjYsfxUZccRabcf,1024.185194706
A2KM56Bd1oGLDubTHmbE2Gn2mk8JkGCy1BsnYbNZk1QZ,1021.538660424
BRy3ZtakqzrYz2HzMQZX6xb3rimYcFheF9cgV29tzhma,1019.746394812
91c68ShzLycjkdMYSp7qsKopVVxAo6hqAFKyEiinn3Xf,1019.042474737
5nN1FgymabJeknGCvFB5YjbB4Uqcvj3J6sLZtsGrvXyH,1008.992184601
869FujjeN38iVkXQkaN7AvXyG9i6682gw2hDkEA1veDH,1008.035853092
By7NyyAbjJtDRJfhxUXX1XgoZcu27ucABYWdaXhDZW8r,1005.270607924
aLJnbhGVgr8ifM5CRGD2JRp93Vheyy9ekn5SwhDPc3Y,1004.571749318
HxvLuLQkuLXXDnGp7vSNUgw5cV8YNvLjaSP6pu2Boy1t,1004.429561885
99hHJDRhh1HY2PxtN7HxdCjpWhMBjYZVYCESgo1KswjB,1003.282193808
8VTPKJYUYLY7nHz9MMCB78dHzrtZtatSBfZDPf7eMzQv,1002.114417526
6ipq8pYWTFEbG5j5DjdK8rZZBxz2S6nQCtp3kwYGM8yL,996.871110276
5nFVtrhHXyaMBFHhXFYfLmNfbgUWuToy2q4LDpRrWU7N,995.644229763
DyBsM3k3P2pJCH33MspRTX65ZrhjYFPa91w5xAUZ7Vvm,994.54471231
Ezijug6Z2TPdathLswuHBeCa22pWsP5RLMJxZo9CL9sa,994.484955307
GHtPkbFM61wfk6BugfvZcS5zjNqjF2VPgsBFGYY7GRk9,993.398320522
EVzyRaobkap7FXGAj5VvxavWPbPmRZrw3Xn6it8hkSsb,989.671866891
EjZ2oYocTZMVCtjjMviQwcPDTwrmnzJZDrnMVhdkuqdh,987.232099931
HrZahdVPHG888mbnwH6c555NpDwGXYkoGZKxqkBkUpt5,987.109499182
AnGfkX5Y1EnxT2htZCgY8g9Nxmoc8UYku68iT7RHARwr,984.581041893
Db3pCbDUvNyb6yqMmQRtxbvgENoqU8WMugmkDZVv1huH,981.678882169
6sRGaKKdyH4tD8eQHuHNyb87oKNzQDahuWjFvKEqA7tF,981.552853252
CYr1rVvqEb8njaZHdYxHo7cbHPN2RtqY3sXbXZuoZJrH,980.6919422
CG973BQKNnvDdZTYajmEsbDNpRcdJ6rJFhBiKzYgN4HE,980.441270661
5s1QQLj4MYexRtYo8q87bUw8o6az9AiArfqohqK78ujc,979.977086295
EjkBH1RgtP1RJYZb2ML9Bq3fXex6mVqyZqMn6SQgtkf7,979.112555266
GAY19XWeLYvmWTzRUDV5CsiQntEsEsV5P6VGMCDJ5tQS,978.857369132
DtYC9HnAi4Wy7PiFaK4g9LWp59fzcWvKgsa2MVoc9eJv,977.427174802
GnmtH2MkwQpEvEFRtTpDgqVs38AJojQymDKnPWshUnkJ,977.362410449
4k7DPBTH2ZbnjY59DjAti8y2rQPGboEBQmEjTEbXhw6E,977.202909453
6d2UCC8sAf67Buf8aZ8WARzThWNDVjWtCrM3jbxEWPch,976.210755846
HkjqgMFXDuRcRYQbmKFPwazXmJifrapECdArtRUC9WTJ,971.318818222
629X3QqusV6Tgfjh4Wg8qcToBpMs3bGoKC3JjguvJwHy,970.680558158
5vTGqQa21PpLPoHxQukY78u385G9LghrqUpUVeAeKVVL,969.223076477
J216hnsmiEj4ovaxcYgAtn8G4P6gdiAqKMmuKeA73GMj,967.489418504
BhcSJ9DJR4WtE9ezLiegMMavdqGJ692S7pMsB8WsLE6x,967.209332275
AwyWskDYxRB4pyLMGhaorWokfCgVgheEzYy6smQdmc7a,964.82760431
EAE95Cv5YQEQ2ysR1jqmNBSDWHsqJkuT6bH61XnYj8Ws,961.2874892
FuRxrHfeqfwG43ZW8wkH1gDNLmPxGz8icBU72LMNMmiE,959.083697521
47MD7rNqBqkFo4wXHaJKGRbkzbnFDX6iomv8eEcgu8ET,958.35213276
CJuY342aqm2ULmBa6hUERtfHHn7yaq3qkPPcwGrspQxg,956.637322614
AvJ1nfczdqHJ3NBDkgH4bfjyJn7tveQK5SNCgMn8HJMP,950.30389689
Grwkok3WE76Pmpem5KuApqikz64C7cp9VsjwQ6wuhq3G,948.845728194
GUXZhC9yPPNiH5sSczVYoM35LUPakaKddYYVeZJ8Y4H3,939.611676462
HMsMFJ8oXmgizHsnnYJY6hPvSSWaDJvrvk7BhbTURCYs,939.487199077
GxuLomiBMNwNNx5AU2N8Pkh8Bn816huVDFHU16SQSGUR,938.500834374
AYfu52Fae26zNUtWdY5jykELN16BKMVmCgGzvfntPyPo,935.834763532
6cJwzxJTWY35zvqRoPx2Biov8BZjV8jRjHRnMymRB1cx,932.846737092
CHBs4xyY6sJGy4Cze1HJfhSUeh6NTkrT94ZG4ykjAHeZ,932.793973744
BKRfdsjHhYAxCANYBS3hcyrbjM6oJoKHpxiTid6KkmKN,925.391125284
9ohNZs4a46HnCWaK4ijP1vbFsE9VZEnpPhEdyoB4wz1N,920.348492999
Hkxeq2CbcGb3CWtYwfqiVjgfXMT4XwSCQmJiMNGLVsac,917.86854445
2HKLuLqN3MxxpeGQULbmFE7ucrxb7oyAC2TP3xyevhnp,917.553203735
5U9uVuBBGeh2xYUcqRro1SKjrQqY6tDuYKJSm9USmR2G,917.148891391
9YL5fz2BcBuuU511RZ2cw8nPz3ayW25T2ZwzTSgWfXKf,917.148891391
6LRuoCn6LSsrBct9kP9Eu2dim7n4xfbA48W6axK62hYR,914.776502765
FBmYniD51ioRxwNoMLY6XmBRbwVEKNeLm59u4maMXAWR,913.77404222
GZqVtFFQryaQnev9gTdKBY8tH4Ny7ahfLuNPqX9fKDgV,911.67006127
DgNhvJknXkhFdH6Xptz1LU5egnL3HzLaA3W6mENvapMb,911.571182206
D5pwQi9uWFUGmacvQ2MaYpjMC5pTEkCzXjQXF8PyGiTp,909.72431262
pXK2ojwd2JA3NdNHrHC9QtLFWhkBB4oDreiyNvjCShi,909.250424696
GTYtdoQ6n58JGVs3ZXPFPCQBBuwcSaSqFoeu98KW9pnW,903.955556756
ABDMtjCyPEuftE6sQfqZUHeJomzzbmVYVftC9Y9C1oTL,903.102566785
8bPjACqgWByytPnti3nAU8U9SPCVT4jKuqVKwPz5jZWZ,902.364674026
